"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","28","删除工艺路线","TestCase.functional_tests","Tue Jul 01 16:25:19 CST 2025","passed","Tue Jul 01 16:25:19 CST 2025","TestProcess","test_process","",""
"","20","设备台账唯一性校验","TestCase.functional_tests","Tue Jul 01 16:25:10 CST 2025","passed","Tue Jul 01 16:25:10 CST 2025","TestEquipment","test_equipment","",""
"","49","test_03_material_uniqueness","TestCase.functional_tests","Tue Jul 01 16:25:17 CST 2025","passed","Tue Jul 01 16:25:17 CST 2025","TestMaterials","test_materials","",""
"删除测试创建的车间，期望删除成功","58","删除车间","TestCase.integration_tests","Tue Jul 01 16:25:57 CST 2025","passed","Tue Jul 01 16:25:57 CST 2025","TestMainProcess","test_mainprocess","",""
"","50","扫描标签","TestCase.functional_tests","Tue Jul 01 16:25:14 CST 2025","passed","Tue Jul 01 16:25:14 CST 2025","TestLabel","test_label","",""
"删除测试创建的产线，期望删除成功","45","删除产线","TestCase.integration_tests","Tue Jul 01 16:25:57 CST 2025","passed","Tue Jul 01 16:25:57 CST 2025","TestMainProcess","test_mainprocess","",""
"完工产品标签，期望完工成功","1","标签完工","TestCase.integration_tests","Tue Jul 01 16:25:57 CST 2025","passed","Tue Jul 01 16:25:57 CST 2025","TestMainProcess","test_mainprocess","",""
"查询已创建的物料，提取物料ID","169","查询物料","TestCase.integration_tests","Tue Jul 01 16:25:49 CST 2025","passed","Tue Jul 01 16:25:49 CST 2025","TestMainProcess","test_mainprocess","",""
"提交生产报工，期望报工成功","129","生产报工","TestCase.integration_tests","Tue Jul 01 16:25:57 CST 2025","passed","Tue Jul 01 16:25:57 CST 2025","TestMainProcess","test_mainprocess","",""
"","20","test_05_query_route","TestCase.functional_tests","Tue Jul 01 16:25:19 CST 2025","passed","Tue Jul 01 16:25:19 CST 2025","TestProcess","test_process","",""
"下达派工单，期望下达成功","81","派工单下达","TestCase.integration_tests","Tue Jul 01 16:25:51 CST 2025","passed","Tue Jul 01 16:25:51 CST 2025","TestMainProcess","test_mainprocess","",""
